airline,airline_sentiment,airline_sentiment_confidence,negativereason,tweet_created,clean_text,tweet_year,tweet_month,tweet_day,sentiment_label,char_count,word_count,avg_word_length
Virgin America,negative,0.6791,Cancelled Flight,2015-02-21 18:11:58-08:00,flight from bos gt las tomorrow was cancelled flightled no notification wait times are hour will you rebook on another airline,2015,2,21,0,126,21,6.0
Virgin America,positive,0.3579,Unknown,2015-02-21 18:09:54-08:00,rt youve met your match got status on another airline upgrade restr,2015,2,21,2,67,12,5.583333333333333
Virgin America,positive,1.0,Unknown,2015-02-21 18:02:51-08:00,only way to fly,2015,2,21,2,15,4,3.75
Virgin America,neutral,0.653,Unknown,2015-02-21 17:43:33-08:00,if only you guys had flights from cmh,2015,2,21,1,37,8,4.625
Virgin America,negative,1.0,Can't Tell,2015-02-21 17:41:48-08:00,a lot of apologies being thrown out to customers from what i can seevery sad thanks for nothing worst airline ever,2015,2,21,0,114,21,5.428571428571429
Virgin America,negative,1.0,Flight Attendant Complaints,2015-02-21 17:40:07-08:00,for all my flight stuff wrong and did nothing about it had ever,2015,2,21,0,63,13,4.846153846153846
Virgin America,neutral,0.6743,Unknown,2015-02-21 17:18:10-08:00,having an issue finding a missing item on a plane can you help me find which airport my plane headed to next,2015,2,21,1,108,22,4.909090909090909
Virgin America,positive,0.6783,Unknown,2015-02-21 17:15:29-08:00,you will match my status cool,2015,2,21,2,29,6,4.833333333333333
Virgin America,neutral,0.6863,Unknown,2015-02-21 17:14:35-08:00,youve met your matchgot status on another airline upgrade,2015,2,21,1,57,9,6.333333333333333
Virgin America,negative,1.0,Flight Booking Problems,2015-02-21 17:13:52-08:00,trying to book a flight with you guys and your website wont let me about to lose my business,2015,2,21,0,92,19,4.842105263157895
Virgin America,negative,1.0,Flight Booking Problems,2015-02-21 16:19:33-08:00,just dmd same issue persisting,2015,2,21,0,30,5,6.0
Virgin America,negative,1.0,Cancelled Flight,2015-02-21 15:47:19-08:00,because we never recd cancelled flightlation notice we were left w no options to fly out of ps driving to la for a red eye mon w kids,2015,2,21,0,133,28,4.75
Virgin America,negative,1.0,Flight Booking Problems,2015-02-21 15:29:51-08:00,trying to book a flight amp your site is down,2015,2,21,0,45,10,4.5
Virgin America,negative,0.7158,Cancelled Flight,2015-02-21 15:27:52-08:00,you have any flights flying into boston tomorrow i need to be home and you cancelled flightled my flight and didnt do anything,2015,2,21,0,126,23,5.478260869565218
Virgin America,negative,1.0,Cancelled Flight,2015-02-21 14:34:09-08:00,you stink flight cancelled flighted from psp to jfk and no notification or ability to rebook better,2015,2,21,0,99,17,5.823529411764706
Virgin America,positive,1.0,Unknown,2015-02-21 14:28:57-08:00,i love your guys song were dancing to it for our high school dance revue,2015,2,21,2,72,15,4.8
Virgin America,negative,1.0,Customer Service Issue,2015-02-21 14:27:45-08:00,your website is down and im trying to check in,2015,2,21,0,46,10,4.6
Virgin America,positive,1.0,Unknown,2015-02-21 14:24:16-08:00,done thank you for the quick response apparently faster than sitting on hold,2015,2,21,2,76,13,5.846153846153846
Virgin America,neutral,0.6809,Unknown,2015-02-21 14:23:24-08:00,nervous about my flight from dc to lax getting cancelled flightled tomorrow just sent you a dm to help me,2015,2,21,1,105,20,5.25
Virgin America,positive,1.0,Unknown,2015-02-21 14:21:00-08:00,cool picture of another virginamerica plane off our wing what a site,2015,2,21,2,68,12,5.666666666666667
Virgin America,positive,1.0,Unknown,2015-02-21 13:52:20-08:00,keep up the great work,2015,2,21,2,22,5,4.4
Virgin America,positive,1.0,Unknown,2015-02-21 13:52:02-08:00,my goodness your people field are amazing under pressure from texas in crisis please fly me to ny,2015,2,21,2,97,18,5.388888888888889
Virgin America,positive,0.6775,Unknown,2015-02-21 13:41:02-08:00,thanks for a great flight from la to boston pilots did a great job landing in the snow can we go back to la now,2015,2,21,2,111,25,4.44
Virgin America,neutral,1.0,Unknown,2015-02-21 13:32:58-08:00,can you please get me to the new york area before monday afternoon,2015,2,21,1,66,13,5.076923076923077
Virgin America,positive,1.0,Unknown,2015-02-21 13:32:49-08:00,thanks so much for the awesome support you guys rock,2015,2,21,2,52,10,5.2
Virgin America,negative,0.7053,Bad Flight,2015-02-21 13:30:18-08:00,seats in row dont recline should mention that on your website,2015,2,21,0,61,11,5.545454545454546
Virgin America,negative,1.0,Late Flight,2015-02-21 13:28:49-08:00,flight delayed hours in la due to mechanical problems handle like pros but you could have tossed us a free drink,2015,2,21,0,112,21,5.333333333333333
Virgin America,negative,0.642,Cancelled Flight,2015-02-21 13:18:45-08:00,why cancelled flight flights today no precipitation to be scared of,2015,2,21,0,67,11,6.090909090909091
Virgin America,positive,0.6667,Unknown,2015-02-21 13:00:26-08:00,twitter team you guys killed it for rescheduling me asap thank you,2015,2,21,2,66,12,5.5
Virgin America,negative,1.0,Cancelled Flight,2015-02-21 12:54:58-08:00,you guys charged me to reschedule a flight that was then cancelled flighted and are now refusing to refund it whats the deal,2015,2,21,0,124,23,5.391304347826087
Virgin America,negative,1.0,Customer Service Issue,2015-02-21 12:48:31-08:00,cant access your website from safari on iphone seems to work on mac and ipad need iphone to add passbook,2015,2,21,0,104,20,5.2
Virgin America,neutral,0.634,Unknown,2015-02-21 12:45:25-08:00,on ipad and iphone clicking the checkin link in the email i received at hrs before flight,2015,2,21,1,89,17,5.235294117647059
Virgin America,negative,0.6990000000000001,Customer Service Issue,2015-02-21 12:44:32-08:00,your mobile site is broken shows headerelevateusernumofpointsavailable number points wont let me checkin,2015,2,21,0,104,13,8.0
Virgin America,negative,0.664,Cancelled Flight,2015-02-21 12:23:36-08:00,i was really looking forward to my flight can you let me know when it will be rescheduled,2015,2,21,0,89,18,4.944444444444445
Virgin America,negative,1.0,Cancelled Flight,2015-02-21 12:18:51-08:00,why cancelled flight flight vx one sec its delayed on my to airport the next its cancelled flightledgonna email or call me to reschedule,2015,2,21,0,136,24,5.666666666666667
Virgin America,negative,1.0,Customer Service Issue,2015-02-21 12:07:17-08:00,i did it but there was a problem in the link from the email for checkin thanks,2015,2,21,0,78,17,4.588235294117647
Virgin America,negative,1.0,Flight Booking Problems,2015-02-21 11:56:47-08:00,had to change to another airline to get to dc today why is able to land in dc but not you cost me ugh,2015,2,21,0,101,24,4.208333333333333
Virgin America,negative,1.0,Cancelled Flight,2015-02-21 11:55:01-08:00,i was so looking forward to my first flight with you today but it was cancelled flightled along with the subsequent one,2015,2,21,0,119,22,5.409090909090909
Virgin America,positive,0.6522,Unknown,2015-02-21 11:49:53-08:00,when are you putting some great deals from pdx to las or from las to pdx show me your love,2015,2,21,2,90,20,4.5
Virgin America,positive,1.0,Unknown,2015-02-21 11:45:41-08:00,wish i can afford to fly with you next friday going back home love everything about your airline,2015,2,21,2,96,18,5.333333333333333
Virgin America,negative,1.0,Can't Tell,2015-02-21 11:44:33-08:00,how are you gonna have a deal from dallas to dc but no deal from dc to dallas,2015,2,21,0,77,18,4.277777777777778
Virgin America,neutral,1.0,Unknown,2015-02-21 11:40:53-08:00,its just a bug report guys,2015,2,21,1,26,6,4.333333333333333
Virgin America,negative,1.0,Customer Service Issue,2015-02-21 11:35:03-08:00,hold times at call center are a bit much,2015,2,21,0,40,9,4.444444444444445
Virgin America,positive,1.0,Unknown,2015-02-21 10:58:30-08:00,you have the best flight attendant ever,2015,2,21,2,39,7,5.571428571428571
Virgin America,positive,0.6899,Unknown,2015-02-21 10:54:11-08:00,awesome rt watch nominated films at feet,2015,2,21,2,40,7,5.714285714285714
Virgin America,positive,1.0,Unknown,2015-02-21 10:40:51-08:00,thanks so much,2015,2,21,2,14,3,4.666666666666667
Virgin America,negative,0.6701,Customer Service Issue,2015-02-21 10:37:28-08:00,trying to reset my password email never arrives help,2015,2,21,0,52,9,5.777777777777778
Virgin America,positive,0.6575,Unknown,2015-02-21 10:31:11-08:00,the only airline based in silicon valley s,2015,2,21,2,42,8,5.25
Virgin America,positive,1.0,Unknown,2015-02-21 10:28:13-08:00,very nicely done,2015,2,21,2,16,3,5.333333333333333
Virgin America,positive,0.6701,Unknown,2015-02-21 10:22:57-08:00,im looking forward to watching the oscars on my flight home tomorrow i might even get something bubbly to drink,2015,2,21,2,111,20,5.55
Virgin America,negative,0.6489,Late Flight,2015-02-21 10:22:54-08:00,what is the reason for the delay of the departure of vx from jfk this afternoon,2015,2,21,0,79,16,4.9375
Virgin America,negative,0.6786,Cancelled Flight,2015-02-21 10:15:39-08:00,is todays flight from palm springs ca to jfk in ny cancelled flightled,2015,2,21,0,70,13,5.384615384615385
Virgin America,positive,1.0,Unknown,2015-02-21 10:12:58-08:00,hahaha you guys are amazing i love you guys,2015,2,21,2,43,9,4.777777777777778
Virgin America,positive,1.0,Unknown,2015-02-21 10:12:25-08:00,sounds like fun,2015,2,21,2,15,3,5.0
Virgin America,neutral,1.0,Unknown,2015-02-21 10:11:00-08:00,any updates on flight from jfk gt lax,2015,2,21,1,37,8,4.625
Virgin America,neutral,1.0,Unknown,2015-02-21 10:10:37-08:00,spruce moose,2015,2,21,1,12,2,6.0
Virgin America,negative,1.0,Customer Service Issue,2015-02-21 09:51:48-08:00,the css on your site is a right now please fix site unusable,2015,2,21,0,60,13,4.615384615384615
Virgin America,negative,0.6473,Lost Luggage,2015-02-21 09:10:18-08:00,were on flight vegas to boston today checked in online but our bag count didnt register can i fix that somehow,2015,2,21,0,110,21,5.238095238095238
Virgin America,positive,0.6771,Unknown,2015-02-21 09:03:30-08:00,classiq luv virgin america greetingz,2015,2,21,2,36,5,7.2
Virgin America,negative,0.6636,Customer Service Issue,2015-02-21 08:59:06-08:00,hi im trying to do checkin but the website is not working i tried different browsers and the problem continues,2015,2,21,0,110,20,5.5
Virgin America,positive,1.0,Unknown,2015-02-21 08:48:13-08:00,thanks for your great customer service today amp for helping me get all my travel sorted out,2015,2,21,2,92,17,5.411764705882353
Virgin America,positive,1.0,Unknown,2015-02-21 08:04:14-08:00,thanks guys sweet route over the rockies,2015,2,21,2,40,7,5.714285714285714
Virgin America,positive,1.0,Unknown,2015-02-21 04:25:54-08:00,love the s music blasting at gate in while waiting for flight to only if i could get an iced coffee,2015,2,21,2,99,21,4.714285714285714
Virgin America,negative,0.6706,Bad Flight,2015-02-21 02:36:29-08:00,the passenger in d flt that assaulted me shouldnt have flown i trust hes banned crew filed report to,2015,2,21,0,100,19,5.2631578947368425
Virgin America,negative,1.0,Flight Booking Problems,2015-02-20 23:00:24-08:00,current bug on website shows select departure city when selecting destination city,2015,2,20,0,82,12,6.833333333333333
Virgin America,negative,1.0,Damaged Luggage,2015-02-20 22:34:27-08:00,luggage was severely dentedmissing wheel coming off baggage claim in san luggage agent miranda i think wasnt any help,2015,2,20,0,117,19,6.157894736842105
Virgin America,positive,1.0,Unknown,2015-02-20 22:28:03-08:00,thank you for the easy itinerary shift for impending weather quick painless amp free,2015,2,20,2,84,14,6.0
Virgin America,neutral,0.6598,Unknown,2015-02-20 22:18:41-08:00,if youd love to see more girls be inspired to become pilots rt our free woaw event march at abq,2015,2,20,1,95,20,4.75
Virgin America,positive,1.0,Unknown,2015-02-20 21:52:51-08:00,thanks good times there and back the entire flight,2015,2,20,2,50,9,5.555555555555555
Virgin America,neutral,1.0,Unknown,2015-02-20 20:22:04-08:00,beats expectations shares take off santa cruz sentinel,2015,2,20,1,54,8,6.75
Virgin America,neutral,1.0,Unknown,2015-02-20 19:36:07-08:00,any plans to start flying direct from dal to las,2015,2,20,1,48,10,4.8
Virgin America,neutral,0.6701,Unknown,2015-02-20 19:35:04-08:00,big lovegratitudempower w werin vipswagbags,2015,2,20,1,43,5,8.6
Virgin America,positive,1.0,Unknown,2015-02-20 19:16:04-08:00,youre doing a great job adding little luxuriesaesthetics that improve the air travel experience thank you keep it up,2015,2,20,2,116,19,6.105263157894737
Virgin America,negative,1.0,Bad Flight,2015-02-20 17:31:01-08:00,requested window seat and confirmed window but got stuck in middle seat not a good way to treat silver member,2015,2,20,0,109,20,5.45
Virgin America,neutral,1.0,Unknown,2015-02-20 17:28:16-08:00,grand budapest hotel,2015,2,20,1,20,3,6.666666666666667
Virgin America,neutral,1.0,Unknown,2015-02-20 17:20:14-08:00,this is what you missed next trip to the,2015,2,20,1,40,9,4.444444444444445
Virgin America,negative,0.6965,Bad Flight,2015-02-20 17:16:37-08:00,i paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience,2015,2,20,0,119,21,5.666666666666667
Virgin America,negative,1.0,Customer Service Issue,2015-02-20 17:07:21-08:00,there is something wrong with you website in safari iphone,2015,2,20,0,58,10,5.8
Virgin America,positive,1.0,Unknown,2015-02-20 16:27:32-08:00,thanks for gate checking my baggage on your full flight dfwlax and giving me early boarding too,2015,2,20,2,95,17,5.588235294117647
Virgin America,negative,0.6368,Can't Tell,2015-02-20 16:23:44-08:00,already checked in so the page expired x,2015,2,20,0,40,8,5.0
Virgin America,negative,1.0,Customer Service Issue,2015-02-20 16:22:36-08:00,boo for a not refunding a seat upgrade fee i did not want to buy in the first place,2015,2,20,0,83,19,4.368421052631579
Virgin America,neutral,1.0,Unknown,2015-02-20 16:22:04-08:00,shares rise on q financial results usa today,2015,2,20,1,44,8,5.5
Virgin America,neutral,1.0,Unknown,2015-02-20 16:11:47-08:00,adds pillows instead of lieflat seats in first class arms race,2015,2,20,1,62,11,5.636363636363637
Virgin America,positive,0.6855,Unknown,2015-02-20 16:02:49-08:00,i see what you did there,2015,2,20,2,24,6,4.0
Virgin America,neutral,0.6803,Unknown,2015-02-20 15:50:19-08:00,way to take advantage of,2015,2,20,1,24,5,4.8
Virgin America,neutral,1.0,Unknown,2015-02-20 15:48:45-08:00,you know im flying virgin for the fight,2015,2,20,1,39,8,4.875
Virgin America,positive,1.0,Unknown,2015-02-20 15:13:30-08:00,your inflight team makes the experience,2015,2,20,2,39,6,6.5
